 year   T_global   T_land   T_ocean   P_global   P_land   P_ocean
  2031.0   293.79690615070615   290.85302839596847   295.2909487408555   3.956410023923493e-05   3.0304791258982486e-05   4.426327701367323e-05 
  2032.0   293.9417155413922   291.12026006834526   295.37362779935137   3.9498377781055117e-05   2.873398459716057e-05   4.496139738095835e-05 
  2033.0   293.95587339258844   291.1534614287266   295.37812091031077   3.9623937165175456e-05   3.050819185551632e-05   4.425025417567845e-05 
  2034.0   293.84099798642626   290.8860617705979   295.34065283809844   3.9325890249065113e-05   3.009223501863068e-05   4.4012047530841565e-05 
  2035.0   293.9702581958414   291.0626613384386   295.4458879270533   3.957700496827362e-05   2.9055596240282585e-05   4.491670792390387e-05 
  2036.0   294.00344460799545   291.05152335508006   295.50156934076495   3.981538557749762e-05   3.1031870450293646e-05   4.4273092990838406e-05 
  2037.0   293.92113937179755   291.01326181346   295.3969115610822   3.9736206449541775e-05   3.1119983031594526e-05   4.410901192080764e-05 
  2038.0   293.9861494189066   291.0982092818368   295.45180320009376   3.962112838847816e-05   2.943961190739177e-05   4.4788333185134314e-05 
  2039.0   293.98450523838716   291.0494533034029   295.4740686511714   3.972019397366887e-05   3.0415679253761317e-05   4.4442313039190854e-05 
  2040.0   293.9680906677622   291.13111390383676   295.4078801106993   3.9519405977379785e-05   2.8896991748141583e-05   4.491037006994407e-05 
  2041.0   294.0902440462368   291.22500688082755   295.54437587936434   3.987084201203873e-05   2.9540970193308204e-05   4.5113338383747434e-05 
  2042.0   294.1395717956433   291.32095063800773   295.5700456148183   3.9826817370580875e-05   3.069565105100624e-05   4.4460960672634105e-05 
  2043.0   293.9770733884646   291.0919848877978   295.4412799403193   3.9694959760884316e-05   3.06389409512887e-05   4.429096507291006e-05 
  2044.0   294.01433552024724   291.0210004414084   295.53347811615714   3.9619159137290776e-05   2.897260213833822e-05   4.502237588747285e-05 
  2045.0   294.14074597479623   291.3132170772237   295.5757405465147   3.969674533053197e-05   2.9800730191522043e-05   4.4719055807469665e-05 
  2046.0   293.8435979661367   290.85051096330005   295.36261466139996   3.955054019238285e-05   2.998944163163411e-05   4.440287770381138e-05 
  2047.0   293.9916861977336   291.0431077558391   295.4881144259428   3.9528855344708844e-05   2.8917453163861e-05   4.4914230730583976e-05 
  2048.0   294.0297498393095   291.1388958764608   295.4968824114576   3.967883875718085e-05   2.987901487596722e-05   4.465233136601366e-05 
  2049.0   293.9360267242569   290.9596735389718   295.4465508671112   3.961819582815455e-05   2.903968593554815e-05   4.498687810255754e-05 
  2050.0   294.09160437796066   291.2928282955133   295.51200665544593   3.978486621473373e-05   2.9636492250251464e-05   4.4935250906930184e-05 
  2051.0   294.0801950869544   291.201569736214   295.5411215361482   3.969182019021383e-05   2.968906820245943e-05   4.476830051089111e-05 
